rRNA_name,position,total_coverage
28S-rRNA,1970,61435
28S-rRNA,1971,58199
28S-rRNA,1972,53980
28S-rRNA,1973,50533
28S-rRNA,1974,49512
28S-rRNA,1975,48566
28S-rRNA,1976,48347
28S-rRNA,1977,47741
28S-rRNA,1978,47690
28S-rRNA,1979,49431
28S-rRNA,1980,48608
28S-rRNA,1981,45692
28S-rRNA,1982,44677
28S-rRNA,1983,44137
28S-rRNA,1984,43891
28S-rRNA,1985,44499
28S-rRNA,1986,44274
28S-rRNA,1987,43784
28S-rRNA,1988,49190
28S-rRNA,1989,48103
28S-rRNA,1990,48032
28S-rRNA,1991,47283
28S-rRNA,1992,62517
28S-rRNA,1993,71845
28S-rRNA,1994,73532
28S-rRNA,1995,78274
28S-rRNA,1996,90341
28S-rRNA,1997,95207
28S-rRNA,1998,106059
28S-rRNA,1999,129961
28S-rRNA,2000,152891
28S-rRNA,2001,163985
28S-rRNA,2002,168458
28S-rRNA,2003,173923
28S-rRNA,2004,177928
28S-rRNA,2005,182868
28S-rRNA,2006,184315
28S-rRNA,2007,190941
28S-rRNA,2008,193850
28S-rRNA,2009,199663
28S-rRNA,2010,199979
28S-rRNA,2011,196618
28S-rRNA,2012,194263
28S-rRNA,2013,197951
28S-rRNA,2014,193285
28S-rRNA,2015,182513
28S-rRNA,2016,179197
28S-rRNA,2017,174256
28S-rRNA,2018,167350
28S-rRNA,2019,161697
28S-rRNA,2020,138328
28S-rRNA,2021,122672
28S-rRNA,2022,106103
28S-rRNA,2023,106109
28S-rRNA,2024,104904
28S-rRNA,2025,101155
28S-rRNA,2026,97228
28S-rRNA,2027,98519
28S-rRNA,2028,104636
28S-rRNA,2029,105934
28S-rRNA,2030,115516
28S-rRNA,2031,117448
28S-rRNA,2032,105712
28S-rRNA,2033,100304
28S-rRNA,2034,85785
28S-rRNA,2035,75278
28S-rRNA,2036,69388
28S-rRNA,2037,65095
28S-rRNA,2038,62596
28S-rRNA,2039,62397
28S-rRNA,2040,62223
28S-rRNA,2041,61979
28S-rRNA,2042,62267
28S-rRNA,2043,61727
28S-rRNA,2044,61696
28S-rRNA,2045,58962
28S-rRNA,2046,42692
28S-rRNA,2047,37711
28S-rRNA,2048,35154
28S-rRNA,2049,34330
28S-rRNA,2050,32678
28S-rRNA,2051,22538
28S-rRNA,2052,8592
28S-rRNA,2053,3537
28S-rRNA,2054,5235
28S-rRNA,2055,11098
28S-rRNA,2056,15880
28S-rRNA,2057,17384
28S-rRNA,2058,17553
28S-rRNA,2059,17536
28S-rRNA,2060,17566
28S-rRNA,2061,17407
28S-rRNA,2062,17211
28S-rRNA,2063,17271
28S-rRNA,2064,17284
28S-rRNA,2065,17116
28S-rRNA,2066,16717
28S-rRNA,2067,16772
28S-rRNA,2068,18531
28S-rRNA,2069,22926
28S-rRNA,2070,22445
28S-rRNA,2071,15664
28S-rRNA,2072,9435
28S-rRNA,2073,9287
28S-rRNA,2074,10706
28S-rRNA,2075,16766
28S-rRNA,2076,19364
28S-rRNA,2077,21686
28S-rRNA,2078,23012
28S-rRNA,2079,23911
28S-rRNA,2080,24568
28S-rRNA,2081,26855
28S-rRNA,2082,28970
28S-rRNA,2083,29593
28S-rRNA,2084,30815
28S-rRNA,2085,32910
28S-rRNA,2086,35079
28S-rRNA,2087,36617
28S-rRNA,2088,37713
28S-rRNA,2089,38011
28S-rRNA,2090,37647
28S-rRNA,2091,37695
28S-rRNA,2092,37550
28S-rRNA,2093,36569
28S-rRNA,2094,31202
28S-rRNA,2095,26605
28S-rRNA,2096,25595
28S-rRNA,2097,20900
28S-rRNA,2098,19978
28S-rRNA,2099,19452
28S-rRNA,2100,23348
28S-rRNA,2101,27900
28S-rRNA,2102,29146
28S-rRNA,2103,31172
28S-rRNA,2104,32767
28S-rRNA,2105,31864
28S-rRNA,2106,31353
28S-rRNA,2107,30452
28S-rRNA,2108,29711
28S-rRNA,2109,32979
28S-rRNA,2110,34655
28S-rRNA,2111,35933
28S-rRNA,2112,34967
28S-rRNA,2113,33474
28S-rRNA,2114,32722
28S-rRNA,2115,30386
28S-rRNA,2116,29371
28S-rRNA,2117,31784
28S-rRNA,2118,32542
28S-rRNA,2119,32998
28S-rRNA,2120,36239
28S-rRNA,2121,38192
28S-rRNA,2122,40997
28S-rRNA,2123,44029
28S-rRNA,2124,45843
28S-rRNA,2125,48921
28S-rRNA,2126,50626
28S-rRNA,2127,51301
28S-rRNA,2128,50749
28S-rRNA,2129,48700
28S-rRNA,2130,49343
28S-rRNA,2131,64558
28S-rRNA,2132,67207
28S-rRNA,2133,69443
28S-rRNA,2134,72482
28S-rRNA,2135,73042
28S-rRNA,2136,71759
28S-rRNA,2137,69449
28S-rRNA,2138,65206
28S-rRNA,2139,63660
28S-rRNA,2140,60561
28S-rRNA,2141,58801
28S-rRNA,2142,58172
28S-rRNA,2143,56776
28S-rRNA,2144,64078
28S-rRNA,2145,63803
28S-rRNA,2146,59850
28S-rRNA,2147,58016
28S-rRNA,2148,55777
28S-rRNA,2149,54534
28S-rRNA,2150,52575
28S-rRNA,2151,46434
28S-rRNA,2152,34499
28S-rRNA,2153,31975
28S-rRNA,2154,32098
28S-rRNA,2155,32193
28S-rRNA,2156,36016
28S-rRNA,2157,36027
28S-rRNA,2158,36049
28S-rRNA,2159,34553
28S-rRNA,2160,30399
28S-rRNA,2161,33025
28S-rRNA,2162,36214
28S-rRNA,2163,38791
28S-rRNA,2164,38936
28S-rRNA,2165,40740
28S-rRNA,2166,39619
28S-rRNA,2167,45145
28S-rRNA,2168,50546
28S-rRNA,2169,54273
28S-rRNA,2170,54222
28S-rRNA,2171,54631
28S-rRNA,2172,54460
28S-rRNA,2173,54742
28S-rRNA,2174,57999
28S-rRNA,2175,57989
28S-rRNA,2176,57546
28S-rRNA,2177,59587
28S-rRNA,2178,59252
28S-rRNA,2179,59605
28S-rRNA,2180,59433
28S-rRNA,2181,59240
28S-rRNA,2182,58433
28S-rRNA,2183,57505
28S-rRNA,2184,55480
28S-rRNA,2185,53674
28S-rRNA,2186,45224
28S-rRNA,2187,44169
28S-rRNA,2188,43957
28S-rRNA,2189,42906
28S-rRNA,2190,45288
28S-rRNA,2191,44318
28S-rRNA,2192,40083
28S-rRNA,2193,38792
28S-rRNA,2194,39717
28S-rRNA,2195,41062
28S-rRNA,2196,42277
28S-rRNA,2197,42784
28S-rRNA,2198,43754
28S-rRNA,2199,44393
28S-rRNA,2200,44826
28S-rRNA,2201,46101
28S-rRNA,2202,47776
28S-rRNA,2203,49063
28S-rRNA,2204,49787
28S-rRNA,2205,50461
28S-rRNA,2206,52794
28S-rRNA,2207,60973
28S-rRNA,2208,63795
28S-rRNA,2209,69969
28S-rRNA,2210,72863
28S-rRNA,2211,74442
28S-rRNA,2212,75772
28S-rRNA,2213,76074
28S-rRNA,2214,76563
28S-rRNA,2215,75002
28S-rRNA,2216,73935
28S-rRNA,2217,72594
28S-rRNA,2218,71362
28S-rRNA,2219,71319
28S-rRNA,2220,83134
28S-rRNA,2221,82957
28S-rRNA,2222,82569
28S-rRNA,2223,87627
28S-rRNA,2224,107704
28S-rRNA,2225,129535
28S-rRNA,2226,133994
28S-rRNA,2227,150441
28S-rRNA,2228,155534
28S-rRNA,2229,158183
28S-rRNA,2230,168511
28S-rRNA,2231,177767
28S-rRNA,2232,186158
28S-rRNA,2233,198328
28S-rRNA,2234,225257
28S-rRNA,2235,232356
28S-rRNA,2236,227941
28S-rRNA,2237,254371
28S-rRNA,2238,272443
28S-rRNA,2239,274864
28S-rRNA,2240,276286
28S-rRNA,2241,281311
28S-rRNA,2242,283329
28S-rRNA,2243,281294
28S-rRNA,2244,282779
28S-rRNA,2245,327349
28S-rRNA,2246,338789
28S-rRNA,2247,357419
28S-rRNA,2248,369225
28S-rRNA,2249,380010
28S-rRNA,2250,379696
28S-rRNA,2251,378500
28S-rRNA,2252,377714
28S-rRNA,2253,377791
28S-rRNA,2254,371307
28S-rRNA,2255,359896
28S-rRNA,2256,353839
28S-rRNA,2257,332384
28S-rRNA,2258,317121
28S-rRNA,2259,300539
28S-rRNA,2260,297734
28S-rRNA,2261,286402
28S-rRNA,2262,285590
28S-rRNA,2263,281834
28S-rRNA,2264,275066
28S-rRNA,2265,256323
28S-rRNA,2266,243775
28S-rRNA,2267,243462
28S-rRNA,2268,242277
28S-rRNA,2269,243697
28S-rRNA,2270,245044
28S-rRNA,2271,243721
28S-rRNA,2272,241914
28S-rRNA,2273,234975
28S-rRNA,2274,203987
28S-rRNA,2275,202112
28S-rRNA,2276,201639
28S-rRNA,2277,202146
28S-rRNA,2278,201052
28S-rRNA,2279,198115
28S-rRNA,2280,181060
28S-rRNA,2281,175972
28S-rRNA,2282,178729
28S-rRNA,2283,177511
28S-rRNA,2284,173756
28S-rRNA,2285,144559
28S-rRNA,2286,146105
28S-rRNA,2287,148588
28S-rRNA,2288,146857
28S-rRNA,2289,141136
28S-rRNA,2290,144921
28S-rRNA,2291,144451
28S-rRNA,2292,144610
28S-rRNA,2293,142801
28S-rRNA,2294,148129
28S-rRNA,2295,163599
28S-rRNA,2296,168339
28S-rRNA,2297,182673
28S-rRNA,2298,188862
28S-rRNA,2299,198786
28S-rRNA,2300,200595
28S-rRNA,2301,201283
28S-rRNA,2302,201678
28S-rRNA,2303,201586
28S-rRNA,2304,205294
28S-rRNA,2305,206089
28S-rRNA,2306,200690
28S-rRNA,2307,200144
28S-rRNA,2308,204426
28S-rRNA,2309,203614
28S-rRNA,2310,193408
28S-rRNA,2311,186429
28S-rRNA,2312,183702
28S-rRNA,2313,174296
28S-rRNA,2314,174012
28S-rRNA,2315,167478
28S-rRNA,2316,156795
28S-rRNA,2317,153872
28S-rRNA,2318,156803
28S-rRNA,2319,165121
28S-rRNA,2320,169893
28S-rRNA,2321,184463
28S-rRNA,2322,194513
28S-rRNA,2323,195195
28S-rRNA,2324,192993
28S-rRNA,2325,190391
28S-rRNA,2326,187585
28S-rRNA,2327,186014
28S-rRNA,2328,178329
28S-rRNA,2329,172211
28S-rRNA,2330,162684
28S-rRNA,2331,157681
28S-rRNA,2332,153751
28S-rRNA,2333,137834
28S-rRNA,2334,131194
28S-rRNA,2335,129373
28S-rRNA,2336,120665
28S-rRNA,2337,116421
28S-rRNA,2338,112767
28S-rRNA,2339,111098
28S-rRNA,2340,108816
28S-rRNA,2341,107697
28S-rRNA,2342,104089
28S-rRNA,2343,106300
28S-rRNA,2344,106376
28S-rRNA,2345,105786
28S-rRNA,2346,103760
28S-rRNA,2347,107645
28S-rRNA,2348,110805
28S-rRNA,2349,112623
28S-rRNA,2350,122467
28S-rRNA,2351,137945
28S-rRNA,2352,142567
28S-rRNA,2353,148860
28S-rRNA,2354,168579
28S-rRNA,2355,200496
28S-rRNA,2356,203126
28S-rRNA,2357,204335
28S-rRNA,2358,233363
28S-rRNA,2359,237711
28S-rRNA,2360,246610
28S-rRNA,2361,289736
28S-rRNA,2362,304264
28S-rRNA,2363,302734
28S-rRNA,2364,303145
28S-rRNA,2365,307521
28S-rRNA,2366,304665
28S-rRNA,2367,300578
28S-rRNA,2368,295288
28S-rRNA,2369,288804
28S-rRNA,2370,290453
28S-rRNA,2371,284484
28S-rRNA,2372,261624
28S-rRNA,2373,235412
28S-rRNA,2374,226634
28S-rRNA,2375,274594
28S-rRNA,2376,284315
28S-rRNA,2377,300498
28S-rRNA,2378,316065
28S-rRNA,2379,320867
28S-rRNA,2380,322812
28S-rRNA,2381,325489
28S-rRNA,2382,333343
28S-rRNA,2383,339968
28S-rRNA,2384,346191
28S-rRNA,2385,355727
28S-rRNA,2386,359238
28S-rRNA,2387,366747
28S-rRNA,2388,382402
28S-rRNA,2389,392858
28S-rRNA,2390,396242
28S-rRNA,2391,393651
28S-rRNA,2392,395127
28S-rRNA,2393,383589
28S-rRNA,2394,384945
28S-rRNA,2395,383990
28S-rRNA,2396,383055
28S-rRNA,2397,384568
28S-rRNA,2398,384738
28S-rRNA,2399,381786
28S-rRNA,2400,377181
28S-rRNA,2401,363048
28S-rRNA,2402,348147
28S-rRNA,2403,340324
28S-rRNA,2404,331849
28S-rRNA,2405,317726
28S-rRNA,2406,300070
28S-rRNA,2407,285571
28S-rRNA,2408,275844
28S-rRNA,2409,172744
28S-rRNA,2410,107795
28S-rRNA,2411,94174
28S-rRNA,2412,102432
28S-rRNA,2413,527976
28S-rRNA,2414,622533
28S-rRNA,2415,633659
28S-rRNA,2416,647938
28S-rRNA,2417,658993
28S-rRNA,2418,681986
28S-rRNA,2419,695181
28S-rRNA,2420,702619
28S-rRNA,2421,738802
28S-rRNA,2422,745761
28S-rRNA,2423,748212
28S-rRNA,2424,749198
28S-rRNA,2425,748555
28S-rRNA,2426,748064
28S-rRNA,2427,749187
28S-rRNA,2428,748889
28S-rRNA,2429,749046
28S-rRNA,2430,754614
28S-rRNA,2431,760153
28S-rRNA,2432,760854
28S-rRNA,2433,762794
28S-rRNA,2434,768919
28S-rRNA,2435,765573
28S-rRNA,2436,753324
28S-rRNA,2437,730339
28S-rRNA,2438,733919
28S-rRNA,2439,736389
28S-rRNA,2440,732874
28S-rRNA,2441,729600
28S-rRNA,2442,725933
28S-rRNA,2443,726806
28S-rRNA,2444,743038
28S-rRNA,2445,758463
28S-rRNA,2446,848457
28S-rRNA,2447,971947
28S-rRNA,2448,961027
28S-rRNA,2449,966119
28S-rRNA,2450,996476
28S-rRNA,2451,966902
28S-rRNA,2452,956789
28S-rRNA,2453,954471
28S-rRNA,2454,953761
28S-rRNA,2455,949311
28S-rRNA,2456,945519
28S-rRNA,2457,945547
28S-rRNA,2458,942003
28S-rRNA,2459,931437
28S-rRNA,2460,915678
28S-rRNA,2461,893256
28S-rRNA,2462,845211
28S-rRNA,2463,790485
28S-rRNA,2464,754246
28S-rRNA,2465,724931
28S-rRNA,2466,649083
28S-rRNA,2467,546624
28S-rRNA,2468,507314
28S-rRNA,2469,465573
28S-rRNA,2470,412282
28S-rRNA,2471,346252
28S-rRNA,2472,274165
28S-rRNA,2473,154030
28S-rRNA,2474,65130
28S-rRNA,2475,34980
28S-rRNA,2476,28235
28S-rRNA,2477,25743
28S-rRNA,2478,24586
28S-rRNA,2479,23827
28S-rRNA,2480,23498
28S-rRNA,2481,23533
28S-rRNA,2482,24247
28S-rRNA,2483,26665
28S-rRNA,2484,29408
28S-rRNA,2485,33627
28S-rRNA,2486,36297
28S-rRNA,2487,38382
28S-rRNA,2488,40536
28S-rRNA,2489,42707
28S-rRNA,2490,58236
28S-rRNA,2491,76737
28S-rRNA,2492,84361
28S-rRNA,2493,86294
28S-rRNA,2494,86237
28S-rRNA,2495,88892
28S-rRNA,2496,90007
28S-rRNA,2497,90121
28S-rRNA,2498,91507
28S-rRNA,2499,92366
28S-rRNA,2500,92205
28S-rRNA,2501,92173
28S-rRNA,2502,93289
28S-rRNA,2503,95394
28S-rRNA,2504,99261
28S-rRNA,2505,100805
28S-rRNA,2506,101210
28S-rRNA,2507,100879
28S-rRNA,2508,99894
28S-rRNA,2509,98583
28S-rRNA,2510,80757
28S-rRNA,2511,67345
28S-rRNA,2512,67729
28S-rRNA,2513,65396
28S-rRNA,2514,60504
28S-rRNA,2515,57607
28S-rRNA,2516,57313
28S-rRNA,2517,57876
28S-rRNA,2518,59727
28S-rRNA,2519,62872
28S-rRNA,2520,67874
28S-rRNA,2521,71896
28S-rRNA,2522,76715
28S-rRNA,2523,79998
28S-rRNA,2524,82346
28S-rRNA,2525,82326
28S-rRNA,2526,81380
28S-rRNA,2527,80165
28S-rRNA,2528,78569
28S-rRNA,2529,77660
28S-rRNA,2530,76849
28S-rRNA,2531,75858
28S-rRNA,2532,74274
28S-rRNA,2533,72149
28S-rRNA,2534,68103
28S-rRNA,2535,58847
28S-rRNA,2536,50407
28S-rRNA,2537,43239
28S-rRNA,2538,36999
28S-rRNA,2539,28824
28S-rRNA,2540,22586
28S-rRNA,2541,21918
28S-rRNA,2542,22866
28S-rRNA,2543,23065
28S-rRNA,2544,23052
28S-rRNA,2545,23549
28S-rRNA,2546,23933
28S-rRNA,2547,23939
28S-rRNA,2548,24463
28S-rRNA,2549,24760
28S-rRNA,2550,24829
28S-rRNA,2551,26091
28S-rRNA,2552,28113
28S-rRNA,2553,42363
28S-rRNA,2554,48546
28S-rRNA,2555,47357
28S-rRNA,2556,48406
28S-rRNA,2557,50190
28S-rRNA,2558,60077
28S-rRNA,2559,76460
28S-rRNA,2560,86574
28S-rRNA,2561,94267
28S-rRNA,2562,99478
28S-rRNA,2563,101398
28S-rRNA,2564,102220
28S-rRNA,2565,103856
28S-rRNA,2566,106061
28S-rRNA,2567,107260
28S-rRNA,2568,109672
28S-rRNA,2569,113793
28S-rRNA,2570,114940
28S-rRNA,2571,117322
28S-rRNA,2572,117815
28S-rRNA,2573,119553
28S-rRNA,2574,120520
28S-rRNA,2575,120215
28S-rRNA,2576,119641
28S-rRNA,2577,118987
28S-rRNA,2578,117996
28S-rRNA,2579,116937
28S-rRNA,2580,115783
28S-rRNA,2581,113715
28S-rRNA,2582,111485
28S-rRNA,2583,109756
28S-rRNA,2584,107566
28S-rRNA,2585,103831
28S-rRNA,2586,84883
28S-rRNA,2587,58770
28S-rRNA,2588,43089
28S-rRNA,2589,32934
28S-rRNA,2590,33773
28S-rRNA,2591,68379
28S-rRNA,2592,151441
28S-rRNA,2593,226904
28S-rRNA,2594,269513
28S-rRNA,2595,297115
28S-rRNA,2596,302112
28S-rRNA,2597,304030
28S-rRNA,2598,307400
28S-rRNA,2599,311152
28S-rRNA,2600,314401
28S-rRNA,2601,315626
28S-rRNA,2602,316118
28S-rRNA,2603,316628
28S-rRNA,2604,316987
28S-rRNA,2605,316817
28S-rRNA,2606,314737
28S-rRNA,2607,296526
28S-rRNA,2608,244523
28S-rRNA,2609,168787
28S-rRNA,2610,105322
28S-rRNA,2611,88691
28S-rRNA,2612,83545
28S-rRNA,2613,83127
28S-rRNA,2614,90107
28S-rRNA,2615,96939
28S-rRNA,2616,97264
28S-rRNA,2617,96680
28S-rRNA,2618,97254
28S-rRNA,2619,97757
28S-rRNA,2620,97190
28S-rRNA,2621,95948
28S-rRNA,2622,94191
28S-rRNA,2623,90626
28S-rRNA,2624,88622
28S-rRNA,2625,86669
28S-rRNA,2626,85029
28S-rRNA,2627,83592
28S-rRNA,2628,81117
28S-rRNA,2629,76054
28S-rRNA,2630,64155
28S-rRNA,2631,49553
28S-rRNA,2632,46345
28S-rRNA,2633,46245
28S-rRNA,2634,44511
28S-rRNA,2635,42855
28S-rRNA,2636,42084
28S-rRNA,2637,37774
28S-rRNA,2638,36432
28S-rRNA,2639,36929
28S-rRNA,2640,38400
28S-rRNA,2641,40342
28S-rRNA,2642,41384
28S-rRNA,2643,43811
28S-rRNA,2644,45535
28S-rRNA,2645,45650
28S-rRNA,2646,47120
28S-rRNA,2647,49396
28S-rRNA,2648,50429
28S-rRNA,2649,51063
28S-rRNA,2650,50876
28S-rRNA,2651,50665
28S-rRNA,2652,49869
28S-rRNA,2653,49497
28S-rRNA,2654,48541
28S-rRNA,2655,47594
28S-rRNA,2656,47695
28S-rRNA,2657,47084
28S-rRNA,2658,46307
28S-rRNA,2659,46342
28S-rRNA,2660,46630
28S-rRNA,2661,47077
28S-rRNA,2662,46991
28S-rRNA,2663,47038
28S-rRNA,2664,47181
28S-rRNA,2665,46606
28S-rRNA,2666,45719
28S-rRNA,2667,45359
28S-rRNA,2668,44910
28S-rRNA,2669,44578
28S-rRNA,2670,45673
28S-rRNA,2671,46785
28S-rRNA,2672,47887
28S-rRNA,2673,48496
28S-rRNA,2674,47815
28S-rRNA,2675,48322
28S-rRNA,2676,51370
28S-rRNA,2677,54971
28S-rRNA,2678,59844
28S-rRNA,2679,64142
28S-rRNA,2680,65982
28S-rRNA,2681,67219
28S-rRNA,2682,68051
28S-rRNA,2683,78029
28S-rRNA,2684,146743
28S-rRNA,2685,197294
28S-rRNA,2686,208834
28S-rRNA,2687,209660
28S-rRNA,2688,210582
28S-rRNA,2689,211794
28S-rRNA,2690,212938
28S-rRNA,2691,214627
28S-rRNA,2692,215040
28S-rRNA,2693,219516
28S-rRNA,2694,225840
28S-rRNA,2695,228127
28S-rRNA,2696,228632
28S-rRNA,2697,228946
28S-rRNA,2698,228497
28S-rRNA,2699,226470
28S-rRNA,2700,222250
28S-rRNA,2701,215066
28S-rRNA,2702,211240
28S-rRNA,2703,208887
28S-rRNA,2704,203393
28S-rRNA,2705,199411
28S-rRNA,2706,199518
28S-rRNA,2707,197606
28S-rRNA,2708,191538
28S-rRNA,2709,185327
28S-rRNA,2710,182353
28S-rRNA,2711,166428
28S-rRNA,2712,144480
28S-rRNA,2713,109108
28S-rRNA,2714,76247
28S-rRNA,2715,67661
28S-rRNA,2716,64717
28S-rRNA,2717,59259
28S-rRNA,2718,49027
28S-rRNA,2719,46711
28S-rRNA,2720,49699
28S-rRNA,2721,53140
28S-rRNA,2722,54761
28S-rRNA,2723,56646
28S-rRNA,2724,59519
28S-rRNA,2725,60368
28S-rRNA,2726,58451
28S-rRNA,2727,56664
28S-rRNA,2728,54999
28S-rRNA,2729,53036
28S-rRNA,2730,63586
28S-rRNA,2731,73272
28S-rRNA,2732,76916
28S-rRNA,2733,76655
28S-rRNA,2734,73718
28S-rRNA,2735,73228
28S-rRNA,2736,74158
28S-rRNA,2737,75047
28S-rRNA,2738,72879
28S-rRNA,2739,69307
28S-rRNA,2740,66509
28S-rRNA,2741,65225
28S-rRNA,2742,65706
28S-rRNA,2743,77571
28S-rRNA,2744,89005
28S-rRNA,2745,96904
28S-rRNA,2746,101540
28S-rRNA,2747,104710
28S-rRNA,2748,107222
28S-rRNA,2749,109402
28S-rRNA,2750,114955
28S-rRNA,2751,117890
28S-rRNA,2752,116418
28S-rRNA,2753,120676
28S-rRNA,2754,126588
28S-rRNA,2755,130599
28S-rRNA,2756,132242
28S-rRNA,2757,137060
28S-rRNA,2758,152070
28S-rRNA,2759,171073
28S-rRNA,2760,176844
28S-rRNA,2761,172130
28S-rRNA,2762,173593
28S-rRNA,2763,178742
28S-rRNA,2764,183088
28S-rRNA,2765,187992
28S-rRNA,2766,189685
28S-rRNA,2767,188761
28S-rRNA,2768,186873
28S-rRNA,2769,184913
28S-rRNA,2770,184945
28S-rRNA,2771,183614
28S-rRNA,2772,187572
28S-rRNA,2773,190094
28S-rRNA,2774,187396
28S-rRNA,2775,190123
28S-rRNA,2776,192012
28S-rRNA,2777,174268
28S-rRNA,2778,139826
28S-rRNA,2779,114021
28S-rRNA,2780,101787
28S-rRNA,2781,104844
28S-rRNA,2782,115634
28S-rRNA,2783,125928
28S-rRNA,2784,127809
28S-rRNA,2785,119052
28S-rRNA,2786,123248
28S-rRNA,2787,132549
28S-rRNA,2788,134874
28S-rRNA,2789,135678
28S-rRNA,2790,133188
28S-rRNA,2791,133600
28S-rRNA,2792,134104
28S-rRNA,2793,128931
28S-rRNA,2794,126409
28S-rRNA,2795,124494
28S-rRNA,2796,120592
28S-rRNA,2797,115011
28S-rRNA,2798,110960
28S-rRNA,2799,108744
28S-rRNA,2800,105829
28S-rRNA,2801,101448
28S-rRNA,2802,96241
28S-rRNA,2803,94807
28S-rRNA,2804,94667
28S-rRNA,2805,87831
28S-rRNA,2806,77704
28S-rRNA,2807,70098
28S-rRNA,2808,66915
28S-rRNA,2809,66034
28S-rRNA,2810,60048
28S-rRNA,2811,52981
28S-rRNA,2812,49083
28S-rRNA,2813,43387
28S-rRNA,2814,37999
28S-rRNA,2815,34947
28S-rRNA,2816,31710
28S-rRNA,2817,29256
28S-rRNA,2818,27551
28S-rRNA,2819,24975
28S-rRNA,2820,20826
28S-rRNA,2821,16956
28S-rRNA,2822,15085
28S-rRNA,2823,13121
28S-rRNA,2824,9526
28S-rRNA,2825,8833
28S-rRNA,2826,10004
28S-rRNA,2827,10614
28S-rRNA,2828,11411
28S-rRNA,2829,12881
28S-rRNA,2830,13524
28S-rRNA,2831,13486
28S-rRNA,2832,13999
28S-rRNA,2833,14360
28S-rRNA,2834,16385
28S-rRNA,2835,18226
28S-rRNA,2836,24146
28S-rRNA,2837,30893
28S-rRNA,2838,34137
28S-rRNA,2839,35582
28S-rRNA,2840,35755
28S-rRNA,2841,35219
28S-rRNA,2842,34591
28S-rRNA,2843,34265
28S-rRNA,2844,34021
28S-rRNA,2845,33327
28S-rRNA,2846,32193
28S-rRNA,2847,31916
28S-rRNA,2848,32611
28S-rRNA,2849,33286
28S-rRNA,2850,33232
28S-rRNA,2851,32365
28S-rRNA,2852,30761
28S-rRNA,2853,30965
28S-rRNA,2854,33528
28S-rRNA,2855,34854
28S-rRNA,2856,36465
28S-rRNA,2857,38150
28S-rRNA,2858,38193
28S-rRNA,2859,43145
28S-rRNA,2860,42965
28S-rRNA,2861,44390
28S-rRNA,2862,45920
28S-rRNA,2863,46328
28S-rRNA,2864,48355
28S-rRNA,2865,50639
28S-rRNA,2866,53080
28S-rRNA,2867,54248
28S-rRNA,2868,53968
28S-rRNA,2869,52591
28S-rRNA,2870,51596
28S-rRNA,2871,51799
28S-rRNA,2872,51638
28S-rRNA,2873,51841
28S-rRNA,2874,52081
28S-rRNA,2875,55969
28S-rRNA,2876,60576
28S-rRNA,2877,60057
28S-rRNA,2878,58917
28S-rRNA,2879,57941
28S-rRNA,2880,62160
28S-rRNA,2881,63201
28S-rRNA,2882,58319
28S-rRNA,2883,54160
28S-rRNA,2884,52663
28S-rRNA,2885,55498
28S-rRNA,2886,59739
28S-rRNA,2887,61280
28S-rRNA,2888,64917
28S-rRNA,2889,67059
28S-rRNA,2890,70013
28S-rRNA,2891,70672
28S-rRNA,2892,73470
28S-rRNA,2893,74805
28S-rRNA,2894,70636
28S-rRNA,2895,69098
28S-rRNA,2896,70513
28S-rRNA,2897,73117
28S-rRNA,2898,75133
28S-rRNA,2899,75512
28S-rRNA,2900,76874
28S-rRNA,2901,78513
28S-rRNA,2902,78380
28S-rRNA,2903,78253
28S-rRNA,2904,77963
28S-rRNA,2905,77402
28S-rRNA,2906,79326
28S-rRNA,2907,79519
28S-rRNA,2908,80250
28S-rRNA,2909,84925
28S-rRNA,2910,90885
28S-rRNA,2911,104788
28S-rRNA,2912,119960
28S-rRNA,2913,124176
28S-rRNA,2914,121827
28S-rRNA,2915,113282
28S-rRNA,2916,97920
28S-rRNA,2917,90167
28S-rRNA,2918,87576
28S-rRNA,2919,84898
28S-rRNA,2920,83569
28S-rRNA,2921,82987
28S-rRNA,2922,82187
28S-rRNA,2923,79708
28S-rRNA,2924,77638
28S-rRNA,2925,76391
28S-rRNA,2926,74602
28S-rRNA,2927,69578
28S-rRNA,2928,66349
28S-rRNA,2929,64956
28S-rRNA,2930,64327
28S-rRNA,2931,63859
28S-rRNA,2932,63399
28S-rRNA,2933,62951
28S-rRNA,2934,62079
28S-rRNA,2935,56049
28S-rRNA,2936,39007
28S-rRNA,2937,24934
28S-rRNA,2938,23296
28S-rRNA,2939,25978
28S-rRNA,2940,29487
28S-rRNA,2941,34520
28S-rRNA,2942,38949
28S-rRNA,2943,44000
28S-rRNA,2944,49320
28S-rRNA,2945,52784
28S-rRNA,2946,56125
28S-rRNA,2947,67217
28S-rRNA,2948,79143
28S-rRNA,2949,83124
28S-rRNA,2950,87149
28S-rRNA,2951,88736
28S-rRNA,2952,87668
28S-rRNA,2953,87101
28S-rRNA,2954,88114
28S-rRNA,2955,91972
28S-rRNA,2956,93636
28S-rRNA,2957,93877
28S-rRNA,2958,93780
28S-rRNA,2959,92120
28S-rRNA,2960,85520
28S-rRNA,2961,125068
28S-rRNA,2962,200837
28S-rRNA,2963,309506
28S-rRNA,2964,491733
28S-rRNA,2965,636596
28S-rRNA,2966,680212
28S-rRNA,2967,680286
